token_id	words	labels
1	See	O
2	acaena	B
3	saccaticupula	I
4	‘Blue	O
5	Haze’	O

1	acaena	B
2	saccaticupula	I
3	‘Blue	O
4	Haze’,	O
5	syn	O

1	acaena	O
2	‘Pewter’	O

1	Vigorous,	O
2	evergreen,	O
3	prostrate	O
4	perennial	O

1	H	O
2	4in	O
3	(10cm),	O
4	S	O
5	30in	O
6	(75cm)	O
7	or	O
8	more	O

1	Leaves	O
2	are	O
3	divided	O
4	into	O
5	9–15	O
6	oval,	O
7	toothed,	O
8	steel-blue	O
9	leaflets	O

1	Produces	O
2	spherical,	O
3	brownish-red	O
4	flower	O
5	heads	O
6	that	O
7	develop	O
8	in	O
9	fall	O
10	to	O
11	dark	O
12	red	O
13	burs	O
14	with	O
15	pinkish-red	O
16	spines	O

1	Z7–9	O
2	H9–7	O

1	ACALYPHA	O
2	EUPHORBIACEAE	O
3	Genus	O
4	of	O
5	evergreen	O
6	shrubs	O
7	and	O
8	perennials,	O
9	grown	O
10	for	O
11	their	O
12	flowers	O
13	and	O
14	foliage	O

1	Needs	O
2	partial	O
3	shade	O
4	and	O
5	rich,	O
6	well-drained	O
7	soil	O

1	Water	O
2	container	O
3	plants	O
4	freely	O
5	when	O
6	in	O
7	full	O
8	growth,	O
9	much	O
10	less	O
11	at	O
12	other	O
13	times	O
14	and	O
15	in	O
16	low	O
17	temperatures	O

1	Stem	O
2	tips	O
3	of	O
4	young	O
5	plants	O
6	may	O
7	be	O
8	removed	O
9	in	O
10	growing	O
11	season	O
12	to	O
13	promote	O
14	branching	O

1	Propagate	O
2	by	O
3	softwood,	O
4	greenwood	O
5	or	O
6	semiripe	O
7	cuttings	O
8	in	O
9	summer	O

1	Red	O
2	spider	O
3	mite,	O
4	whitefly	O
5	and	O
6	mealy	O
7	bug	O
8	may	O
9	be	O
10	troublesome	O

1	acalypha	O
2	hispida	O
3	(Chenille	O
4	plant)	O

1	Evergreen,	O
2	upright,	O
3	soft-stemmed	O
4	shrub	O

1	H	O
2	6ft	O
3	(2m)	O
4	or	O
5	more,	O
6	S	O
7	3–6ft	O
8	(1–2m)	O

1	Has	O
2	oval,	O
3	toothed,	O
4	lustrous,	O
5	deep	O
6	green	O
7	leaves	O

1	Tiny,	O
2	crimson	O
3	flowers	O
4	hang	O
5	in	O
6	long,	O
7	dense,	O
8	catkin-like	O
9	spikes,	O
10	intermittently	O
11	year-round	O

1	May	O
2	be	O
3	grown	O
4	as	O
5	a	O
6	short-lived	O
7	cordon	O

1	Z11	O
2	H11–6	O

1	acalypha	O
2	wilkesiana,	O
3	illus	O

1	ACANTHOLIMON	O
2	PLUMBAGINACEAE	O
3	Genus	O
4	of	O
5	evergreen	O
6	perennials,	O
7	grown	O
8	for	O
9	their	O
10	flowers	O
11	and	O
12	tight	O
13	cushions	O
14	of	O
15	spiny	O
16	leaves	O

1	Is	O
2	suitable	O
3	for	O
4	rock	O
5	gardens	O
6	and	O
7	walls	O

1	Prefers	O
2	sun	O
3	and	O
4	well-drained	O
5	soil	O

1	Dislikes	O
2	damp	O
3	winters	O

1	Seed	O
2	is	O
3	rarely	O
4	set	O
5	in	O
6	cultivation	O

1	Propagate	O
2	by	O
3	softwood	O
4	cuttings	O
5	in	O
6	late	O
7	spring	O

1	acantholimon	O
2	glumaceum,	O
3	illus	O

1	cultivars	O
2	by	O
3	various	O
4	grafting	O
5	methods	O
6	in	O
7	late	O
8	winter	O
9	or	O
10	early	O
11	spring,	O
12	or	O
13	by	O
14	budding	O
15	in	O
16	summer	O

1	Leaf-eating	O
2	caterpillars	O
3	or	O
4	aphids	O
5	sometimes	O
6	infest	O
7	plants,	O
8	and	O
9	maple	O
10	tar	O
11	spot	O
12	may	O
13	affect	O
14	acantholimon	O
15	platanoides	O
16	and	O
17	acantholimon	O
18	pseudoplatanus	O

1	acantholimon	O
2	buergerianum	O
3	(Trident	O
4	maple)	O

1	Deciduous,	O
2	spreading	O
3	tree	O

1	H	O
2	30ft	O
3	(10m)	O
4	or	O
5	more,	O
6	S	O
7	25ft	O
8	(8m)	O

1	Has	O
2	3-lobed,	O
3	glossy,	O
4	dark	O
5	green	O
6	leaves,	O
7	usually	O
8	providing	O
9	long-lasting	O
10	display	O
11	of	O
12	red,	O
13	orange	O
14	and	O
15	purple	O
16	in	O
17	fall	O

1	Z5–9	O
2	H9–5	O

1	acantholimon	O
2	capillipes,	O
3	illus	O

1	acantholimon	O
2	cappadocicum	O
3	(Cappadocian	O
4	maple)	O

1	Deciduous,	O
2	spreading	O
3	tree	O

1	H	O
2	70ft	O
3	(20m),	O
4	S	O
5	50ft	O
6	(15m)	O

1	Has	O
2	5-lobed,	O
3	bright	O
4	green	O
5	leaves	O
6	that	O
7	turn	O
8	yellow	O
9	in	O
10	fall	O

1	Z5–7	O
2	H7–5	O

1	‘Aureum’	O
2	has	O
3	bright	O
4	yellow	O
5	young	O
6	leaves	O
7	that	O
8	turn	O
9	light	O
10	green	O
11	in	O
12	summer	O
13	and	O
14	assume	O
15	yellow	O
16	fall	O
17	tints	O

1	Z5–7	O
2	H7–5	O

1	lobelii,	O
2	syn	O

1	acantholimon	O
2	lobelii	O
3	(Lobel’s	O
4	maple)	O
5	illus	O

1	acantholimon	O
2	carpinifolium,	O
3	illus	O

1	acantholimon	O
2	circinatum	O
3	(Vine	O
4	maple)	O

1	Deciduous,	O
2	spreading,	O
3	bushy	O
4	tree	O
5	or	O
6	shrub	O

1	H	O
2	15ft	O
3	(5m)	O
4	or	O
5	more,	O
6	S	O
7	20ft	O
8	(6m)	O

1	Rounded,	O
2	7–9-lobed,	O
3	mid-green	O
4	leaves	O
5	turn	O
6	brilliant	O
7	orange	O
8	and	O
9	red	O
10	in	O
11	fall	O

1	Bears	O
2	clusters	O
3	of	O
4	small,	O
5	purpleand-	O
6	white	O
7	flowers	O
8	in	O
9	spring	O

1	Z6–9	O
2	H9–4	O

1	acantholimon	O
2	cissifolium	O
3	(Ivy-leaved	O
4	maple)	O

1	Deciduous,	O
2	spreading	O
3	tree	O

1	H	O
2	25ft	O
3	(8m),	O
4	S	O
5	40ft	O
6	(12m)	O

1	Leaves	O
2	consist	O
3	of	O
4	3	O
5	oval,	O
6	toothed	O
7	leaflets,	O
8	bronze-tinged	O
9	when	O
10	young,	O
11	dark	O
12	green	O
13	in	O
14	summer,	O
15	turning	O
16	red	O
17	and	O
18	yellow	O
19	in	O
20	fall	O

1	Prefers	O
2	partial	O
3	shade	O
4	and	O
5	neutral	O
6	to	O
7	acid	O
8	soil	O

1	Z4–8	O
2	H8–1	O

1	See	O
2	acantholimon	O
3	henryi	O

1	acantholimon	O
2	crataegifolium	O
3	(Hawthorn	O
4	maple)	O

1	Deciduous,	O
2	arching	O
3	tree	O

1	H	O
2	and	O
3	S	O
4	30ft	O
5	(10m)	O

1	Branches	O
2	are	O
3	streaked	O
4	green	O
5	and	O
6	white	O

1	Small,	O
2	oval,	O
3	mid-green	O
4	leaves	O
5	turn	O
6	orange	O
7	in	O
8	fall	O

1	Z6–8	O
2	H8–6	O

1	‘Veitchii’	O
2	illus	O

1	acantholimon	O
2	davidii	O
3	(David’s	O
4	maple,	O
5	Snakebark	O
6	maple),	O
7	illus	O

1	Deciduous	O
2	tree	O
3	with	O
4	upright	O
5	branches	O

1	H	O
2	and	O
3	S	O
4	50ft	O
5	(15m)	O

1	Branches	O
2	are	O
3	striped	O
4	green	O
5	and	O
6	white	O

1	Oval,	O
2	glossy,	O
3	dark	O
4	green	O
5	leaves	O
6	often	O
7	turn	O
8	yellow	O
9	or	O
10	orange	O
11	in	O
12	fall	O

1	Z5–7	O
2	H7–5	O

1	See	O
2	acantholimon	O
3	grosseri	O

1	‘Madeline	O
2	Spitta’,	O
3	illus	O

1	acantholimon	O
2	ginnala	O

1	See	O
2	acantholimon	O
3	tataricum	O
4	subsp	O

1	acantholimon	O
2	giraldii	O

1	Deciduous,	O
2	spreading	O
3	tree	O

1	H	O
2	and	O
3	S	O
4	30ft	O
5	(10m)	O

1	Shoots	O
2	have	O
3	blue-gray	O
4	bloom	O

1	Large,	O
2	sycamore-like,	O
3	shallowly	O
4	lobed	O
5	leaves,	O
6	with	O
7	long,	O
8	pink	O
9	stalks,	O
10	are	O
11	dark	O
12	green	O
13	above,	O
14	blue-white	O
15	beneath	O

1	Z7–9	O
2	H9–7	O

1	acantholimon	O
2	grandidentatum	O

1	See	O
2	acantholimon	O
3	saccharum	O
4	subsp	O

1	acantholimon	O
2	griseum	O
3	(Paperbark	O
4	maple),	O
5	illus	O

1	Deciduous,	O
2	spreading	O
3	tree	O

1	H	O
2	and	O
3	S	O
4	30ft	O
5	(10m)	O

1	Has	O
2	peeling,	O
3	orange-brown	O
4	bark	O

1	Dark	O
2	green	O
3	leaves	O
4	have	O
5	3	O
6	leaflets	O
7	and	O
8	turn	O
9	red	O
10	and	O
11	orange	O
12	in	O
13	fall	O

1	Z4–8	O
2	H8–1	O

1	acantholimon	O
2	grosseri,	O
3	syn	O

1	acantholimon	O
2	davidii	O
3	subsp	O

1	grosseri	O
2	(Snakebark	O
3	maple),	O
4	illus	O

1	Deciduous,	O
2	upright	O
3	and	O
4	spreading	O
5	tree	O

1	H	O
2	and	O
3	S	O
4	30ft	O
5	(10m)	O

1	Has	O
2	white-striped	O
3	trunk	O
4	and	O
5	branches	O

1	Broadly	O
2	oval,	O
3	deeply	O
4	lobed,	O
5	bright	O
6	green	O
7	leaves	O
8	turn	O
9	red	O
10	in	O
11	fall	O

1	Z5–7	O
2	H7–5	O

1	acantholimon	O
2	henryi,	O
3	syn	O

1	acantholimon	O
2	cissifolium	O
3	subsp	O

1	henryi,	O
2	illus	O

1	acantholimon	O
2	japonicum	O
3	(Fullmoon	O
4	maple,	O
5	Japanese	O
6	maple)	O

1	Deciduous,	O
2	bushy	O
3	tree	O
4	or	O
5	shrub	O

1	H	O
2	and	O
3	S	O
4	30ft	O
5	(10m)	O

1	Rounded,	O
2	lobed	O
3	leaves	O
4	are	O
5	mid-green,	O
6	turning	O
7	red	O
8	in	O
9	fall	O

1	Clusters	O
2	of	O
3	small,	O
4	reddish-purple	O
5	flowers	O
6	open	O
7	in	O
8	mid-spring	O

1	Shelter	O
2	from	O
3	strong	O
4	winds	O

1	Z5–7	O
2	H7–1	O

1	‘Aconitifolium’,	O
2	illus	O

1	See	O
2	acantholimon	O
3	shirasawanum	O
4	‘Aureum’	O

1	‘Vitifolium’,	O
2	illus	O

1	acantholimon	O
2	laxiflorum,	O
3	syn	O

1	acantholimon	O
2	pectinatum	O
3	subsp	O

1	laxiflorum,	O
2	illus	O

1	acantholimon	O
2	lobelii	O

1	See	O
2	acantholimon	O
3	cappadocicum	O
4	subsp	O

1	acantholimon	O
2	macrophyllum,	O
3	illus	O

1	acantholimon	O
2	maximowiczianum,	O
3	syn	O

1	acantholimon	O
2	nikoense	O
3	(Nikko	O
4	maple)	O

1	Slow-growing,	O
2	deciduous,	O
3	round-headed	O
4	tree	O

1	H	O
2	and	O
3	S	O
4	40ft	O
5	(12m)	O

1	Leaves	O
2	have	O
3	3	O
4	oval,	O
5	bluish-green	O
6	leaflets	O
7	that	O
8	turn	O
9	brilliant	O
10	red	O
11	and	O
12	yellow	O
13	in	O
14	fall	O

1	Z6–9	O
2	H9–6	O

1	acantholimon	O
2	monspessulanum	O
3	(Montpelier	O
4	maple)	O

1	Deciduous,	O
2	usually	O
3	compact,	O
4	round-headed	O
5	tree	O
6	or	O
7	shrub	O

1	H	O
2	and	O
3	S	O
4	40ft	O
5	(12m)	O

1	Small,	O
2	3-lobed,	O
3	glossy,	O
4	dark	O
5	green	O
6	leaves	O
7	remain	O
8	on	O
9	tree	O
10	until	O
11	late	O
12	fall	O

1	Z7–9	O
2	H9–7	O

1	acantholimon	O
2	negundo	O
3	(Ash-leaved	O
4	maple,	O
5	Box	O
6	elder)	O

1	Fast-growing,	O
2	deciduous,	O
3	spreading	O
4	tree	O

1	H	O
2	50ft	O
3	(15m),	O
4	S	O
5	25ft	O
6	(8m)	O

1	Bright	O
2	green	O
3	leaves	O
4	have	O
5	3–5	O
6	oval	O
7	leaflets	O

1	Clusters	O
2	of	O
3	inconspicuous,	O
4	greenish-yellow	O
5	flowers	O
6	are	O
7	borne	O
8	in	O
9	late	O
10	spring	O

1	Z5–8	O
2	H8–3	O

1	‘Variegatum’,	O
2	illus	O

1	violaceum	O
2	has	O
3	purplish	O
4	branchlets	O
5	covered	O
6	in	O
7	a	O
8	glaucous	O
9	bloom	O
10	and	O
11	prominent	O
12	clusters	O
13	of	O
14	tassel-like,	O
15	purplish-pink	O
16	flowers	O

1	acantholimon	O
2	nikoense	O

1	See	O
2	acantholimon	O
3	maximowiczianum	O

1	acantholimon	O
2	opalus	O
3	(Italian	O
4	maple)	O

1	Deciduous,	O
2	round-headed	O
3	tree	O

1	H	O
2	and	O
3	S	O
4	50ft	O
5	(15m)	O

1	Clusters	O
2	of	O
3	small,	O
4	yellow	O
5	flowers	O
6	emerge	O
7	from	O
8	early	O
9	to	O
10	mid-spring,	O
11	before	O
12	foliage	O

1	Leaves	O
2	are	O
3	broad,	O
4	5-lobed	O
5	and	O
6	dark	O
7	green,	O
8	turning	O
9	yellow	O
10	in	O
11	fall	O

1	Z5–8	O
2	H8–5	O

1	acantholimon	O
2	palmatum	O
3	(Japanese	O
4	maple)	O

1	Deciduous,	O
2	bushy-headed	O
3	shrub	O
4	or	O
5	tree	O

1	H	O
2	and	O
3	S	O
4	20ft	O
5	(6m)	O
6	or	O
7	more	O

1	Palmate,	O
2	deeply	O
3	lobed,	O
4	mid-green	O
5	leaves	O
6	turn	O
7	brilliant	O
8	orange,	O
9	red	O
10	or	O
11	yellow	O
12	in	O
13	fall	O

1	Clusters	O
2	of	O
3	small,	O
4	reddish-purple	O
5	flowers	O
6	are	O
7	borne	O
8	in	O
9	mid-spring	O

1	Z6–8	O
2	H8–2	O

1	‘Atropurpureum’,	O
2	illus	O

1	‘Bloodgood’,	O
2	illus	O

1	‘Butterfly’	O
2	has	O
3	gray-green	O
4	leaves	O
5	edged	O
6	with	O
7	cream	O
8	and	O
9	pink	O

1	‘Chitose-yama’	O
2	has	O
3	mid-green	O
4	foliage	O
5	that	O
6	gradually	O
7	turns	O
8	brilliant	O
9	red	O
10	from	O
11	late	O
12	summer	O
13	to	O
14	fall	O

1	‘Corallinum’,	O
2	illus	O

1	coreanum	O
2	has	O
3	mid-green	O
4	leaves	O
5	turning	O
6	brilliant	O
7	red	O
8	in	O
9	fall	O

1	‘Dissectum	O
2	Atropurpureum’,	O
3	syn	O

1	acantholimon	O
2	palmatum	O
3	‘Ornatum’	O
4	illus	O

1	heptalobum,	O
2	illus	O

1	heptalobum	O
2	‘Lutescens’	O
3	has	O
4	large	O
5	leaves	O
6	that	O
7	become	O
8	clear	O
9	yellow	O
10	in	O
11	fall	O

1	Winged	O
2	fruits	O
3	follow	O
4	flowers	O

1	heptalobum	O
2	‘Rubrum’,	O
3	illus	O

1	See	O
2	acantholimon	O
3	platanoides	O
4	‘Palmatifidum’	O

1	See	O
2	acantholimon	O
3	palmatum	O
4	‘Dissectum	O
5	Atropurpureum’	O

1	‘Osakazuki’,	O
2	illus	O

1	‘Sango-kaku’,	O
2	syn	O

1	acantholimon	O
2	palmatum	O
3	‘Senkaki’	O
4	(Coralbark	O
5	maple),	O
6	illus	O

1	Young	O
2	winter	O
3	shoots	O
4	are	O
5	coral-pink;	O
6	the	O
7	orange-yellow	O
8	leaves	O
9	turn	O
10	green,	O
11	becoming	O
12	pink	O
13	and	O
14	finally	O
15	yellow	O
16	in	O
17	fall	O

1	Z6–8	O
2	H8–2	O

1	See	O
2	acantholimon	O
3	palmatum	O
4	‘Sango-kaku’	O

1	‘Shindeshojo’,	O
2	illus	O

1	acantholimon	O
2	pectinatum	O
3	subsp	O

1	See	O
2	acantholimon	O
3	laxiflorum	O

1	acantholimon	O
2	pensylvanicum,	O
3	illus	O

1	‘Erythrocladum’	O
2	(illus	O

1	78),	O
2	is	O
3	a	O
4	deciduous,	O
5	upright	O
6	tree	O

1	H	O
2	30ft	O
3	(10m),	O
4	S	O
5	20ft	O
6	(6m)	O

1	Has	O
2	brilliant	O
3	candy-pink,	O
4	young	O
5	shoots	O
6	in	O
7	winter	O
8	and	O
9	large,	O
10	boldly	O
11	lobed,	O
12	mid-green	O
13	leaves	O
14	that	O
15	turn	O
16	bright	O
17	yellow	O
18	in	O
19	fall	O

1	Z3–7	O
2	H7–1	O

1	acantholimon	O
2	platanoides	O
3	(Norway	O
4	maple)	O

1	Vigorous,	O
2	deciduous,	O
3	spreading	O
4	tree	O

1	H	O
2	80ft	O
3	(25m),	O
4	S	O
5	50ft	O
6	(15m)	O

1	Has	O
2	large,	O
3	broad,	O
4	sharply	O
5	lobed,	O
6	bright	O
7	green	O
8	leaves	O
9	that	O
10	ACIS	O
11	turn	O
12	yellow	O
13	or	O
14	orange	O
15	in	O
16	fall	O
17	and	O
18	clusters	O
19	of	O
20	yellow	O
21	flowers	O
22	borne	O
23	in	O
24	mid-spring	O
25	before	O
26	the	O
27	leaves	O
28	appear	O

1	Considered	O
2	invasive	O
3	in	O
4	northeastern	O
5	North	O
6	America	O

1	Z3–7	O
2	H7–1	O

1	‘Columnare’,	O
2	H	O
3	40ft	O
4	(12m),	O
5	S	O
6	25ft	O
7	(8m),	O
8	is	O
9	dense	O
10	and	O
11	columnar	O

1	‘Crimson	O
2	King’,	O
3	illus	O

1	‘Drummondii’	O
2	has	O
3	leaves	O
4	broadly	O
5	edged	O
6	with	O
7	creamy-white	O

1	‘Emerald	O
2	Queen’	O
3	is	O
4	upright	O
5	when	O
6	young	O

1	‘Globosum’,	O
2	H	O
3	25ft	O
4	(8m),	O
5	S	O
6	30ft	O
7	(10m),	O
8	has	O
9	a	O
10	dense,	O
11	round	O
12	crown	O

1	‘Palmatifidum’,	O
2	syn	O

1	palmatum	O
2	‘Lorbergii’	O
3	illus	O

1	‘Royal	O
2	Red’	O
3	has	O
4	deep	O
5	reddish-purple	O
6	leaves	O

1	Those	O
2	of	O
3	‘Schwedleri’	O
4	are	O
5	bright	O
6	red	O
7	when	O
8	young,	O
9	maturing	O
10	to	O
11	purplish-green	O
12	in	O
13	summer	O
14	and	O
15	turn	O
16	orange-red	O
17	in	O
18	fall	O

1	‘Summershade’	O
2	has	O
3	dark	O
4	green	O
5	leaves	O

1	acis	O
2	pseudoplatanus	O
3	(Sycamore)	O

1	Fastgrowing,	O
2	deciduous,	O
3	spreading	O
4	tree	O

1	H	O
2	100ft	O
3	(30m),	O
4	S	O
5	50ft	O
6	(15m)	O

1	Has	O
2	broadly	O
3	5-lobed,	O
4	dark	O
5	green	O
6	leaves	O

1	Makes	O
2	a	O
3	fine	O
4	specimen	O
5	tree	O
6	and	O
7	is	O
8	good	O
9	for	O
10	an	O
11	exposed	O
12	position	O

1	Z4–7	O
2	H7–1	O

1	‘Brilliantissimum’,	O
2	illus	O

1	erythrocarpum,	O
2	illus	O

1	‘Simon-Louis	O
2	Frères’,	O
3	illus	O

1	acis	O
2	rubrum,	O
3	illus	O

1	‘Columnare’,	O
2	illus	O

1	‘October	O
2	Glory’	O
3	is	O
4	a	O
5	deciduous,	O
6	spreading	O
7	tree	O

1	H	O
2	70ft	O
3	(20m),	O
4	S	O
5	40ft	O
6	(12m)	O

1	Has	O
2	3-	O
3	or	O
4	5-lobed,	O
5	glossy,	O
6	dark	O
7	green	O
8	leaves	O
9	that	O
10	become	O
11	intense	O
12	red	O
13	in	O
14	fall,	O
15	particularly	O
16	on	O
17	neutral	O
18	to	O
19	acid	O
20	soil	O

1	In	O
2	spring,	O
3	bare	O
4	branches	O
5	are	O
6	covered	O
7	with	O
8	clusters	O
9	of	O
10	tiny,	O
11	red	O
12	flowers	O

1	Z3–9	O
2	H9–1	O

1	RED	O
2	SUNSET	O
3	(‘Franksred’)	O
4	has	O
5	dense	O
6	growth	O
7	that	O
8	also	O
9	turns	O
10	brilliant	O
11	red	O
12	in	O
13	fall	O

1	Z3–9	O
2	H9–1	O

1	‘Scanlon’,	O
2	illus	O

1	‘Schlesingeri’,	O
2	illus	O

1	acis	O
2	rufinerve,	O
3	illus	O

1	See	O
2	acis	O
3	rufinerve	O
4	‘Hatsuyuki’	O

1	‘Hatsuyuki’,	O
2	syn	O

1	acis	O
2	rufinerve	O
3	f	O

1	albolimbatum	O
2	is	O
3	a	O
4	deciduous,	O
5	arching	O
6	tree	O

1	H	O
2	30ft	O
3	(10m),	O
4	S	O
5	25ft	O
6	(8m)	O

1	Branches	O
2	are	O
3	striped	O
4	green	O
5	and	O
6	white	O

1	Has	O
2	3-lobed,	O
3	mid-green	O
4	leaves,	O
5	mottled	O
6	and	O
7	edged	O
8	with	O
9	white,	O
10	that	O
11	turn	O
12	orange	O
13	and	O
14	red	O
15	in	O
16	fall	O

1	Z6–9	O
2	H9–6	O

1	acis	O
2	saccharinum,	O
3	illus	O

1	laciniatum	O
2	‘Wieri’	O
3	is	O
4	a	O
5	fast-growing,	O
6	deciduous,	O
7	spreading	O
8	tree	O
9	with	O
10	pendent,	O
11	lower	O
12	branches	O

1	H	O
2	80ft	O
3	(25m),	O
4	S	O
5	50ft	O
6	(15m)	O

1	Deeply	O
2	lobed,	O
3	mid-green	O
4	leaves,	O
5	with	O
6	silver	O
7	undersides,	O
8	turn	O
9	yellow	O
10	in	O
11	fall	O

1	Z4–8	O
2	H8–1	O

1	acis	O
2	saccharum	O
3	(Sugar	O
4	maple)	O

1	grandidentatum,	O
2	syn	O

1	grandidentatum	O
2	(Sugar	O
3	maple)	O
4	is	O
5	a	O
6	deciduous,	O
7	spreading	O
8	tree	O

1	H	O
2	and	O
3	S	O
4	30ft	O
5	(10m)	O
6	or	O
7	more	O

1	Broad	O
2	3-	O
3	or	O
4	5-lobed,	O
5	bright	O
6	green	O
7	leaves	O
8	turn	O
9	bright	O
10	orange-red	O
11	in	O
12	early	O
13	fall	O

1	Z4–8	O
2	H8–1	O

1	‘Green	O
2	Mountain’,	O
3	H	O
4	70ft	O
5	(20m),	O
6	S	O
7	40ft	O
8	(12m),	O
9	is	O
10	upright	O

1	Large,	O
2	5-lobed	O
3	leaves	O
4	turn	O
5	brilliant	O
6	scarlet	O
7	in	O
8	fall	O

1	‘Temple’s	O
2	Upright’,	O
3	illus	O

1	acis	O
2	shirasawanum	O
3	‘Aureum’,	O
4	syn	O

1	japonicum	O
2	‘Aureum’,	O
3	illus	O

1	acis	O
2	tataricum	O
3	subsp	O

1	ginnala,	O
2	syn	O

1	acis	O
2	ginnala,	O
3	illus	O

1	acis	O
2	triflorum,	O
3	illus	O

1	acis	O
2	velutinum	O
3	(Persian	O
4	maple)	O

1	Deciduous,	O
2	spreading	O
3	tree	O

1	H	O
2	70ft	O
3	(20m),	O
4	S	O
5	50ft	O
6	(15m)	O

1	Produces	O
2	large,	O
3	sycamore-like,	O
4	lobed,	O
5	dark	O
6	green	O
7	leaves,	O
8	with	O
9	undersides	O
10	covered	O
11	with	O
12	pale	O
13	brown	O
14	down	O

1	Z7–9	O
2	H9–7	O

1	vanvolxemii	O
2	(Van	O
3	Volxem’s	O
4	maple)	O
5	has	O
6	even	O
7	larger	O
8	leaves,	O
9	slightly	O
10	glaucous	O
11	and	O
12	smooth	O
13	beneath	O

1	ACHILLEA	O
2	ASTERACEAE/COMPOSITAE	O
3	Genus	O
4	of	O
5	mainly	O
6	upright	O
7	perennials,	O
8	some	O
9	of	O
10	which	O
11	are	O
12	semievergreen,	O
13	suitable	O
14	for	O
15	borders	O
16	and	O
17	rock	O
18	gardens	O

1	Has	O
2	fernlike	O
3	foliage	O
4	and	O
5	large,	O
6	usually	O
7	platelike,	O
8	flower	O
9	heads	O
10	mainly	O
11	in	O
12	summer	O

1	Flower	O
2	heads	O
3	may	O
4	be	O
5	dried	O
6	for	O
7	winter	O
8	decoration	O

1	Tolerates	O
2	most	O
3	soils	O
4	but	O
5	does	O
6	best	O
7	in	O
8	a	O
9	sunny,	O
10	well-drained	O
11	site	O

1	Tall	O
2	species	O
3	and	O
4	cultivars	O
5	need	O
6	staking	O

1	Propagate	O
2	by	O
3	division	O
4	in	O
5	early	O
6	spring	O
7	or	O
8	fall	O
9	or	O
10	by	O
11	softwood	O
12	cuttings	O
13	in	O
14	early	O
15	summer	O

1	T	O
2	Contact	O
3	with	O
4	foliage	O
5	may	O
6	aggravate	O
7	skin	O
8	allergies	O

1	achillea	O
2	aegyptica	O

1	See	O
2	achillea	O
3	‘Taygetea’	O

1	achillea	O
2	argentea	O

1	See	O
2	Tanacetum	O
3	argenteum	O

1	achillea	O
2	argentea	O
3	of	O
4	gardens	O

1	See	O
2	achillea	B
3	clavennae	I

1	achillea	O
2	‘Belle	O
3	Epoque’,	O
4	illus	O

1	Semievergreen,	O
2	upright	O
3	perennial	O

1	H	O
2	3ft	O
3	(1m),	O
4	S	O
5	16in	O
6	(40cm)	O

1	Has	O
2	feathery,	O
3	dark	O
4	green,	O
5	basal	O
6	leaves	O
7	and	O
8	bears	O
9	flat	O
10	heads	O
11	of	O
12	rose-red	O
13	flowers,	O
14	maturing	O
15	to	O
16	lemonyellow,	O
17	in	O
18	summer	O

1	Z3–9	O
2	H9–1	O

1	achillea	O
2	‘Christine’s	O
3	Pink’,	O
4	illus	O

1	Semievergreen,	O
2	upright	O
3	perennial	O

1	H	O
2	3ft	O
3	(90cm),	O
4	S	O
5	16in	O
6	(40cm)	O

1	Has	O
2	feathery,	O
3	dark	O
4	green,	O
5	basal	O
6	leaves	O

1	In	O
2	summer	O
3	produces	O
4	flat	O
5	heads	O
6	of	O
7	pale	O
8	pink	O
9	flowers,	O
10	which	O
11	fade	O
12	as	O
13	they	O
14	age	O

1	Z3–9	O
2	H9–1	O

1	achillea	O
2	clavennae,	O
3	syn	O

1	achillea	O
2	argentea,	O
3	illus	O

1	achillea	O
2	clypeolata	O

1	Semievergreen,	O
2	upright	O
3	perennial	O

1	H	O
2	18in	O
3	(45cm),	O
4	S	O
5	12in	O
6	(30cm)	O

1	Has	O
2	divided,	O
3	hairy,	O
4	silver	O
5	leaves	O
6	and	O
7	dense,	O
8	flat	O
9	heads	O
10	of	O
11	small,	O
12	yellow	O
13	flowers	O
14	in	O
15	summer	O

1	Divide	O
2	plants	O
3	regularly	O
4	in	O
5	spring	O

1	Z3–9	O
2	H9–1	O

1	achillea	O
2	‘Coronation	O
3	Gold’	O

1	Upright	O
2	perennial	O

1	H	O
2	3ft	O
3	(1m),	O
4	S	O
5	2ft	O
6	(60cm)	O

1	Has	O
2	feathery,	O
3	silvery	O
4	leaves	O

1	Produces	O
2	large,	O
3	flat	O
4	heads	O
5	of	O
6	small,	O
7	golden	O
8	flower	O
9	heads	O
10	in	O
11	summer	O
12	that	O
13	dry	O
14	well	O
15	for	O
16	winter	O
17	decoration	O

1	Divide	O
2	and	O
3	replant	O
4	every	O
5	third	O
6	year	O

1	Z3–9	O
2	H9–1	O

1	achillea	O
2	‘Fanal’,	O
3	syn	O

1	achillea	O
2	‘The	O
3	Beacon’,	O
4	illus	O

1	achillea	B
2	filipendulina	I
3	(Fernleaf	O
4	yarrow)	O
